BusStopCode,planning_area,Longitude,Latitude,Description,RoadName,subzone_name
52301,Toa Payoh,103.854626,1.334110361,Blk 35,Toa Payoh East,Boon Teck
52309,Toa Payoh,103.8546763,1.333903007,Opp Blk 35,Toa Payoh East,Boon Teck
52311,Toa Payoh,103.8572184,1.33435801,Blk 23,Toa Payoh East,Pei Chun
52319,Toa Payoh,103.8571261,1.334121389,Blk 25,Toa Payoh East,Kim Keat
52321,Toa Payoh,103.8527071,1.331258988,Toa Payoh Stadium,Lor 6 Toa Payoh,Toa Payoh Central
52329,Toa Payoh,103.8526869,1.331468175,Opp Toa Payoh Stadium,Lor 6 Toa Payoh,Boon Teck
52331,Toa Payoh,103.8558103,1.332463066,Blk 27,Lor 6 Toa Payoh,Kim Keat
52339,Toa Payoh,103.8558608,1.332871667,Opp Blk 26,Lor 6 Toa Payoh,Boon Teck
52341,Toa Payoh,103.8556225,1.336257778,Pei Chun Public Sch,Lor 6 Toa Payoh,Pei Chun
52349,Toa Payoh,103.8554425,1.336193056,United Medicare Ctr,Lor 6 Toa Payoh,Boon Teck
52351,Toa Payoh,103.8532801,1.338368007,Blk 2,Lor 6 Toa Payoh,Lorong 8 Toa Payoh
52359,Toa Payoh,103.8526889,1.338628333,Blk 52,Lor 6 Toa Payoh,Boon Teck
52361,Toa Payoh,103.8529812,1.339744089,Blk 1,Lor 6 Toa Payoh,Lorong 8 Toa Payoh
52369,Toa Payoh,103.8527333,1.340018333,Blk 237,Lor 6 Toa Payoh,Braddell
52371,Toa Payoh,103.8565159,1.339929649,First Toa Payoh Pr Sch,Lor 8 Toa Payoh,Lorong 8 Toa Payoh
52381,Toa Payoh,103.8583063,1.33988664,Braddell Tech Bldg,Lor 8 Toa Payoh,Lorong 8 Toa Payoh
52389,Toa Payoh,103.8580821,1.339726129,Blk 227,Lor 8 Toa Payoh,Pei Chun
52391,Toa Payoh,103.8598835,1.337651389,Opp Blk 231,Lor 8 Toa Payoh,Pei Chun
52399,Toa Payoh,103.8597339,1.336964494,Blk 231,Lor 8 Toa Payoh,Pei Chun
52401,Novena,103.8508287,1.328301861,Blk 102,Jln Rajah,Balestier
52409,Novena,103.8510525,1.328019712,Opp Blk 102,Jln Rajah,Balestier
52411,Novena,103.853806,1.328301,Blk 105,Jln Rajah,Balestier
52419,Novena,103.8539175,1.328033056,Curtin S'pore,Jln Rajah,Balestier
52429,Toa Payoh,103.8571294,1.336309751,Blk 17A,Lor 7 Toa Payoh,Pei Chun
52439,Toa Payoh,103.8554117,1.338251111,Opp Blk 5,Lor 7 Toa Payoh,Pei Chun
52441,Toa Payoh,103.84976,1.340831657,Blk 202,Lor 1 Toa Payoh,Braddell
52449,Toa Payoh,103.8500031,1.340449459,Toa Payoh Police Ctr,Lor 1 Toa Payoh,Braddell
52451,Novena,103.8573193,1.325319922,Blk 114,Whampoa Rd,Balestier
52479,Novena,103.8457862,1.327496177,Opp EASB,Ah Hood Rd,Balestier
52481,Toa Payoh,103.8585928,1.335248333,Toa Payoh Polyclinic,Lor 8 Toa Payoh,Pei Chun
52489,Toa Payoh,103.8587119,1.335362778,Opp Toa Payoh Polyclinic,Lor 8 Toa Payoh,Pei Chun
52499,Novena,103.8553721,1.326037598,St. Michael's Ter,Whampoa Rd,Balestier
52501,Toa Payoh,103.8501176,1.330902209,Toa Payoh Swim Cplx,Lor 6 Toa Payoh,Toa Payoh Central
52509,Toa Payoh,103.8501763,1.331157123,Opp Toa Payoh Swim Cplx,Lor 6 Toa Payoh,Toa Payoh Central
52529,Toa Payoh,103.8573349,1.341326435,Bef Blk 221,Lor 8 Toa Payoh,Lorong 8 Toa Payoh
52539,Toa Payoh,103.8538625,1.339918056,Blk 210 Mkt/FC,Lor 8 Toa Payoh,Lorong 8 Toa Payoh
52559,Toa Payoh,103.8394107,1.337356841,Caldecott Stn,Toa Payoh Rise,Toa Payoh West
53009,Bishan,103.8498808,1.350455412,Bishan Int,Bishan St 13,Bishan East
53011,Bishan,103.8382634,1.345553511,ST. THERESA'S HME,Upp Thomson Rd,Upper Thomson
53019,Bishan,103.8387178,1.346003496,OPP ST. THERESA'S HME,Upp Thomson Rd,Upper Thomson
53021,Bishan,103.8365246,1.349679968,Opp Shunfu Est,Upp Thomson Rd,Upper Thomson
53029,Bishan,103.8372922,1.349392408,Shunfu Est,Upp Thomson Rd,Upper Thomson
53039,Bishan,103.8359107,1.351446817,Thomson CC,Upp Thomson Rd,Upper Thomson
53041,Bishan,103.834364,1.353078316,Bef Thomson Ridge,Upp Thomson Rd,Upper Thomson
53049,Bishan,103.8342217,1.353626646,Bef Jln Todak,Upp Thomson Rd,Upper Thomson
53051,Bishan,103.8316003,1.354995,Bef Thomson Plaza,Upp Thomson Rd,Upper Thomson
53059,Bishan,103.8312231,1.355471,Opp Thomson Plaza,Upp Thomson Rd,Upper Thomson
53061,Bishan,103.8288351,1.357158301,Bef Windsor Pk Rd,Upp Thomson Rd,Upper Thomson
53069,Bishan,103.8289435,1.357771593,Aft Windsor Pk Rd,Upp Thomson Rd,Upper Thomson
53071,Bishan,103.8283425,1.360633337,Opp Flame Tree Pk,Upp Thomson Rd,Upper Thomson
53079,Bishan,103.8286433,1.360826667,Flame Tree Pk,Upp Thomson Rd,Upper Thomson
53081,Bishan,103.8278347,1.363193038,Opp Faber Gdn,Upp Thomson Rd,Upper Thomson
53089,Bishan,103.8282369,1.364131642,Faber Gdn,Upp Thomson Rd,Upper Thomson
53091,Bishan,103.8279238,1.36482026,Bef Ang Mo Kio Ave 1,Upp Thomson Rd,Upper Thomson
53099,Central Water Catchment,103.8284287,1.366606382,Aft Ang Mo Kio Ave 1,Upp Thomson Rd,Upper Thomson
53111,Bishan,103.8389014,1.345496389,Bef Marymount Lane,Marymount Rd,Upper Thomson
53119,Bishan,103.8391767,1.345358333,Aft Bishan St 21,Marymount Rd,Marymount
53121,Bishan,103.8394742,1.350166942,Marymount Stn,Marymount Rd,Upper Thomson
53129,Bishan,103.8397803,1.349680577,Opp Marymount Stn,Marymount Rd,Marymount
53131,Bishan,103.8403128,1.353158052,Blk 319,Marymount Rd,Upper Thomson
53139,Bishan,103.8404367,1.35256346,Marymount View,Marymount Rd,Marymount
53141,Bishan,103.8413271,1.355665008,Opp Whitley Sec Sch,Marymount Rd,Upper Thomson
53149,Bishan,103.8416123,1.355481111,Whitley Sec Sch,Marymount Rd,Marymount
53151,Bishan,103.8413406,1.359506347,Opp Blk 263A CP,Marymount Rd,Upper Thomson
53159,Bishan,103.8417353,1.359686641,Blk 260,Marymount Rd,Marymount
53161,Bishan,103.8421446,1.362211424,Opp Blk 254,Marymount Rd,Upper Thomson
53169,Bishan,103.8424879,1.362134687,Blk 254,Marymount Rd,Marymount
53171,Bishan,103.8363069,1.354661389,Blk 23,Sin Ming Rd,Upper Thomson
53179,Bishan,103.8358231,1.353039634,Sin Ming Plaza,Sin Ming Rd,Upper Thomson
53181,Bishan,103.83781,1.356072799,Amtech Bldg,Sin Ming Rd,Upper Thomson
53189,Bishan,103.8368111,1.354963333,Blk 25,Sin Ming Rd,Upper Thomson
53191,Bishan,103.8390892,1.358379448,Blk 7 Ind Est,Sin Ming Rd,Upper Thomson
53199,Bishan,103.8389924,1.357548308,Blk 22A CP,Sin Ming Rd,Upper Thomson
53201,Bishan,103.8385025,1.361285011,Opp Nea Reg Off,Sin Ming Dr,Upper Thomson
53209,Bishan,103.8385267,1.360998287,Aft Nea Reg Off,Sin Ming Dr,Upper Thomson
53211,Bishan,103.8471267,1.347071695,Opp Raffles Instn,Bishan Rd,Bishan East
53219,Bishan,103.8465836,1.346061111,Raffles Instn,Bishan Rd,Marymount
53221,Bishan,103.8484544,1.348168406,BLK 115,Bishan St 11,Bishan East
53229,Bishan,103.8492724,1.348223035,Blk 501,Bishan St 11,Bishan East
53231,Bishan,103.8479799,1.350899978,BISHAN STN,Bishan Rd,Bishan East
53239,Bishan,103.8476588,1.351003056,OPP BISHAN STN,Bishan Rd,Marymount
53241,Bishan,103.8499566,1.356156392,OPP BLK 217,Bishan Rd,Bishan East
53249,Bishan,103.849119,1.355383052,BLK 210,Bishan Rd,Marymount
53251,Bishan,103.8519982,1.346788295,BLK 125,Bishan St 11,Bishan East
53259,Bishan,103.8519958,1.347115959,Opp Blk 125,Bishan St 11,Bishan East
53261,Bishan,103.8517906,1.352859758,Opp Bishan Stadium,Bishan St 14,Bishan East
53269,Bishan,103.851119,1.353357924,Bishan Stadium,Bishan St 14,Bishan East
53271,Bishan,103.853915,1.349346111,Opp Kuo Chuan Presby Sch,Bishan St 13,Bishan East
53279,Bishan,103.853913,1.349702654,Kuo Chuan Presby Sch,Bishan St 13,Bishan East
53281,Bishan,103.8543208,1.346656389,Blk 169,Bishan St 13,Bishan East
53289,Bishan,103.8545811,1.347206111,Zion Bible Presby Ch,Bishan St 13,Bishan East
53291,Bishan,103.837114,1.35231395,Shunfu Mart,Shunfu Rd,Upper Thomson
53299,Bishan,103.8379455,1.351740117,Blk 314,Shunfu Rd,Upper Thomson
53301,Bishan,103.8459236,1.348611389,Raffles Instn,Bishan St 21,Marymount
53309,Bishan,103.8452725,1.348491378,Opp Raffles Instn,Bishan St 21,Marymount
53311,Bishan,103.8416239,1.346845,Opp Bosch,Bishan St 21,Marymount
53319,Bishan,103.8412483,1.347225,Bosch,Bishan St 21,Marymount
53321,Bishan,103.8402947,1.36135,CityCab,Sin Ming Ave,Upper Thomson
53329,Bishan,103.8404955,1.361539701,Opp CityCab,Sin Ming Ave,Upper Thomson
53331,Bishan,103.8370128,1.362854722,Bef Bright Hill Tp,Sin Ming Ave,Upper Thomson
53339,Bishan,103.8367836,1.363129982,Opp Bright Hill Tp,Sin Ming Ave,Upper Thomson
53341,Bishan,103.8339417,1.363556389,Blk 407,Sin Ming Ave,Upper Thomson
53349,Bishan,103.8337932,1.363739827,Bishan Pk Sec Sch,Sin Ming Ave,Upper Thomson
53351,Bishan,103.8321175,1.360809722,Ai Tong Sch,Sin Ming Ave,Upper Thomson
53359,Bishan,103.8319617,1.361256667,Opp Ai Tong Sch,Sin Ming Ave,Upper Thomson
53361,Bishan,103.8303208,1.359298333,Blk 454,Sin Ming Ave,Upper Thomson
53369,Bishan,103.8301456,1.359473443,Opp Blk 454,Sin Ming Ave,Upper Thomson
53371,Bishan,103.8437957,1.359943333,Blk 257,Bishan St 22,Marymount
53379,Bishan,103.8438602,1.360186702,Blk 245,Bishan St 22,Marymount
53381,Bishan,103.8449621,1.358304328,Bishan Nth Shop Mall,Bishan St 22,Marymount
53389,Bishan,103.8451693,1.358044737,Opp Bishan Nth Shop Mall,Bishan St 22,Marymount
53391,Bishan,103.8469632,1.354442917,Opp Blk 203,Bishan St 22,Marymount
53399,Bishan,103.8470163,1.354640028,Blk 202,Bishan St 22,Marymount
53401,Bishan,103.8504889,1.345416667,Guangyang Sec Sch,Bishan St 12,Bishan East
53409,Bishan,103.8512681,1.345346097,Blk 131,Bishan St 12,Bishan East
53419,Bishan,103.8498088,1.346399965,Opp Guangyang Pr Sch,Bishan St 12,Bishan East
53421,Bishan,103.8553811,1.345658889,BLK 151A MKT,Bishan St 11,Bishan East
54009,Ang Mo Kio,103.8485672,1.369687699,Ang Mo Kio Int,Ang Mo Kio Ave 8,Ang Mo Kio Town Centre
54011,Ang Mo Kio,103.8434104,1.365670448,Blk 207,Ang Mo Kio Ave 6,Shangri-La
54019,Ang Mo Kio,103.8441833,1.366186667,Blk 307A,Ang Mo Kio Ave 6,Townsville
54031,Ang Mo Kio,103.8453411,1.37008641,Opp Al-Muttaqin Mque,Ang Mo Kio Ave 6,Kebun Bahru
54039,Ang Mo Kio,103.8456365,1.370917861,Bef Al-Muttaqin Mque,Ang Mo Kio Ave 6,Ang Mo Kio Town Centre
54041,Ang Mo Kio,103.844975,1.373558,Opp Courts Ang Mo Kio,Ang Mo Kio Ave 6,Kebun Bahru
54049,Ang Mo Kio,103.8453257,1.373504722,Courts Ang Mo Kio,Ang Mo Kio Ave 6,Ang Mo Kio Town Centre
54051,Ang Mo Kio,103.844638,1.376444,Bef Ang Mo Kio Ave 5,Ang Mo Kio Ave 6,Kebun Bahru
54059,Ang Mo Kio,103.844983,1.376284989,Bef Ang Mo Kio Lib,Ang Mo Kio Ave 6,Ang Mo Kio Town Centre
54061,Ang Mo Kio,103.8340408,1.367288017,Blk 244,Ang Mo Kio Ave 1,Shangri-La
54069,Bishan,103.8340556,1.366919972,Opp Blk 244,Ang Mo Kio Ave 1,Upper Thomson
54071,Ang Mo Kio,103.8449067,1.364336649,Blk 310C,Ang Mo Kio Ave 1,Townsville
54079,Bishan,103.8458592,1.363898056,OPP BLK 315,Ang Mo Kio Ave 1,Marymount
54081,Ang Mo Kio,103.8478669,1.363589722,TECK GHEE CT,Ang Mo Kio Ave 1,Townsville
54089,Bishan,103.8484912,1.362970011,OPP ANG MO KIO SWIM CPLX,Ang Mo Kio Ave 1,Marymount
54091,Ang Mo Kio,103.850928,1.36167975,BLK 331,Ang Mo Kio Ave 1,Townsville
54099,Bishan,103.8510481,1.361187778,OPP BLK 333,Ang Mo Kio Ave 1,Marymount
54101,Ang Mo Kio,103.8546576,1.357320978,Aft Ang Mo Kio Ave 10,Ang Mo Kio Ave 1,Chong Boon
54109,Bishan,103.8543389,1.357081692,Bef Ang Mo Kio Ave 10,Ang Mo Kio Ave 1,Bishan East
54161,Ang Mo Kio,103.8348293,1.371076646,Opp Blk 255,Ang Mo Kio St 11,Kebun Bahru
54169,Ang Mo Kio,103.8347669,1.370898333,Blk 255,Ang Mo Kio St 11,Shangri-La
54181,Ang Mo Kio,103.836535,1.370533052,BLK 258,Ang Mo Kio Ave 4,Shangri-La
54189,Ang Mo Kio,103.8367907,1.370469663,BLK 110,Ang Mo Kio Ave 4,Kebun Bahru
54191,Ang Mo Kio,103.837564,1.374471933,BLK 170,Ang Mo Kio Ave 4,Kebun Bahru
54199,Ang Mo Kio,103.8376728,1.3743,BLK 163,Ang Mo Kio Ave 4,Kebun Bahru
54201,Ang Mo Kio,103.8392761,1.376084986,OPP BLK 155,Ang Mo Kio Ave 4,Kebun Bahru
54209,Ang Mo Kio,103.8395232,1.376381197,BET BLKS 152/155,Ang Mo Kio Ave 4,Kebun Bahru
54211,Ang Mo Kio,103.8363483,1.368612222,MAYFLOWER SEC SCH,Ang Mo Kio Ave 3,Shangri-La
54219,Ang Mo Kio,103.836794,1.368807771,OPP MAYFLOWER SEC SCH,Ang Mo Kio Ave 3,Shangri-La
54221,Ang Mo Kio,103.8395934,1.36995608,Opp Ang Mo Kio Pr Sch,Ang Mo Kio Ave 3,Kebun Bahru
54229,Ang Mo Kio,103.8399327,1.369605779,Ang Mo Kio Pr Sch,Ang Mo Kio Ave 3,Shangri-La
54231,Ang Mo Kio,103.8419391,1.369660125,Blk 129,Ang Mo Kio Ave 3,Kebun Bahru
54239,Ang Mo Kio,103.8433202,1.369186094,Blk 209,Ang Mo Kio Ave 3,Shangri-La
54241,Ang Mo Kio,103.8461801,1.369135186,Blk 700B,Ang Mo Kio Ave 3,Ang Mo Kio Town Centre
54247,Ang Mo Kio,103.8471931,1.368738365,Blk 322,Ang Mo Kio Ave 3,Townsville
54248,Ang Mo Kio,103.8466101,1.368754906,Blk 324,Ang Mo Kio Ave 3,Townsville
54251,Ang Mo Kio,103.846172,1.376890028,Aft Grandeur 8,Ang Mo Kio Ave 5,Ang Mo Kio Town Centre
54259,Ang Mo Kio,103.8462822,1.377209444,Opp Grandeur 8,Ang Mo Kio Ave 5,Yio Chu Kang
54261,Ang Mo Kio,103.8507545,1.369469419,Aft Ang Mo Kio Stn Exit A,Ang Mo Kio Ave 3,Cheng San
54269,Ang Mo Kio,103.8511189,1.369210065,Opp Ang Mo Kio Stn,Ang Mo Kio Ave 3,Chong Boon
54271,Ang Mo Kio,103.8535666,1.369963268,Blk 586,Ang Mo Kio Ave 3,Cheng San
54279,Ang Mo Kio,103.8540476,1.36968919,Blk 427,Ang Mo Kio Ave 3,Chong Boon
54281,Ang Mo Kio,103.8560128,1.369490257,Blk 570,Ang Mo Kio Ave 3,Cheng San
54289,Ang Mo Kio,103.8561505,1.369103032,Blk 452,Ang Mo Kio Ave 3,Chong Boon
54291,Ang Mo Kio,103.8588615,1.369188614,Blk 564,Ang Mo Kio Ave 3,Cheng San
54299,Ang Mo Kio,103.8583266,1.368901527,Opp Blk 565,Ang Mo Kio Ave 3,Chong Boon
54301,Serangoon,103.8628468,1.370195005,Blk 5022,Ang Mo Kio Ave 3,Serangoon North Ind Estate
54309,Serangoon,103.863066,1.369888353,Opp Blk 5022,Ang Mo Kio Ave 3,Serangoon Garden
54311,Ang Mo Kio,103.8525751,1.361436108,Blk 332,Ang Mo Kio Ave 8,Townsville
54319,Ang Mo Kio,103.8530548,1.362059691,Opp Christ The King Ch,Ang Mo Kio Ave 8,Chong Boon
54321,Ang Mo Kio,103.8523779,1.363984674,Blk 354,Ang Mo Kio Ave 8,Townsville
54329,Ang Mo Kio,103.8524798,1.364497725,Blk 420,Ang Mo Kio Ave 8,Chong Boon
54331,Ang Mo Kio,103.8505685,1.367194737,Blk 346,Ang Mo Kio Ave 8,Townsville
54339,Ang Mo Kio,103.8505797,1.367844701,Blk 422,Ang Mo Kio Ave 8,Chong Boon
54341,Ang Mo Kio,103.8478247,1.374621421,Opp Blk 504,Ang Mo Kio Ave 8,Ang Mo Kio Town Centre
54349,Ang Mo Kio,103.8481053,1.374773333,Blk 504,Ang Mo Kio Ave 8,Cheng San
54351,Ang Mo Kio,103.8500347,1.376477779,Nanyang Poly,Ang Mo Kio Ave 5,Yio Chu Kang East
54359,Ang Mo Kio,103.8499921,1.376153348,Blk 502,Ang Mo Kio Ave 5,Cheng San
54369,Ang Mo Kio,103.8558828,1.358746389,Opp Blk 4025,Ang Mo Kio Ind Pk 1,Chong Boon
54371,Ang Mo Kio,103.8556828,1.362383063,Blk 409A,Ang Mo Kio Ave 10,Chong Boon
54379,Ang Mo Kio,103.855948,1.362889989,Blk 475,Ang Mo Kio Ave 10,Chong Boon
54381,Ang Mo Kio,103.8560862,1.365741674,Blk 443,Ang Mo Kio Ave 10,Chong Boon
54389,Ang Mo Kio,103.8566054,1.366389736,Blk 465,Ang Mo Kio Ave 10,Chong Boon
54391,Ang Mo Kio,103.8482886,1.371619722,Aft Ang Mo Kio Int,Ang Mo Kio Ave 8,Ang Mo Kio Town Centre
54399,Ang Mo Kio,103.8486611,1.371373023,Bef Ang Mo Kio Stn Exit B,Ang Mo Kio Ave 8,Cheng San
54401,Ang Mo Kio,103.8516353,1.372946681,Blk 522,Ang Mo Kio St 52,Cheng San
54409,Ang Mo Kio,103.8521389,1.372708333,Opp Blk 522,Ang Mo Kio St 52,Cheng San
54411,Ang Mo Kio,103.8542292,1.372353056,Blk 527,Ang Mo Kio St 52,Cheng San
54419,Ang Mo Kio,103.8548909,1.372061678,Opp Blk 527,Ang Mo Kio St 52,Cheng San
54429,Ang Mo Kio,103.8581855,1.370346605,Blk 561,Ang Mo Kio St 54,Cheng San
54439,Ang Mo Kio,103.8571539,1.373284742,Blk 549,Ang Mo Kio St 54,Cheng San
54441,Ang Mo Kio,103.8507692,1.374181695,Blk 507,Ang Mo Kio St 53,Cheng San
54449,Ang Mo Kio,103.8508896,1.374608105,Opp Blk 507,Ang Mo Kio St 53,Cheng San
54451,Ang Mo Kio,103.8405965,1.377235018,Blk 643,Ang Mo Kio Ave 5,Yio Chu Kang West
54459,Ang Mo Kio,103.841201,1.376933361,Blk 151,Ang Mo Kio Ave 5,Kebun Bahru
54461,Ang Mo Kio,103.8433994,1.377479971,Blk 649,Ang Mo Kio Ave 5,Yio Chu Kang West
54469,Ang Mo Kio,103.8434968,1.37720167,Opp Blk 649,Ang Mo Kio Ave 5,Kebun Bahru
54471,Ang Mo Kio,103.8532966,1.376134708,Opp Blk 538,Ang Mo Kio Ave 5,Yio Chu Kang East
54479,Ang Mo Kio,103.8532004,1.375793351,Blk 538,Ang Mo Kio Ave 5,Cheng San
54481,Ang Mo Kio,103.8557653,1.375994979,Ite Coll Ctrl,Ang Mo Kio Ave 5,Yio Chu Kang East
54489,Ang Mo Kio,103.8557967,1.375661389,Opp Ite Coll Ctrl,Ang Mo Kio Ave 5,Cheng San
54491,Serangoon,103.8601032,1.377171653,Aft CTE,Ang Mo Kio Ave 5,Seletar Hills
54499,Serangoon,103.8605536,1.377008067,Bef CTE,Ang Mo Kio Ave 5,Serangoon North Ind Estate
54501,Serangoon,103.8626631,1.377871389,Opp AMK Ind Pk 2,Ang Mo Kio Ave 5,Seletar Hills
54509,Serangoon,103.8625705,1.377588358,Aft Blk 5000,Ang Mo Kio Ave 5,Serangoon North Ind Estate
54511,Serangoon,103.8634476,1.371676382,Blk 5028,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54519,Serangoon,103.8637356,1.371218056,Opp Blk 5023,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54521,Serangoon,103.8628875,1.373426407,Blk 5046,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54529,Serangoon,103.8630362,1.373359729,Opp Blk 5043,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54531,Bishan,103.8513269,1.358399743,OPP BISHAN PK,Bishan Rd,Bishan East
54539,Bishan,103.8510481,1.358571111,BISHAN PK,Bishan Rd,Marymount
54571,Ang Mo Kio,103.8549193,1.37425473,Blk 532,Ang Mo Kio Ave 10,Cheng San
54579,Ang Mo Kio,103.8548308,1.374878174,Blk 540,Ang Mo Kio Ave 10,Cheng San
54581,Ang Mo Kio,103.8566583,1.371058333,Blk 574,Ang Mo Kio Ave 10,Cheng San
54589,Ang Mo Kio,103.8567189,1.371734416,Blk 555,Ang Mo Kio Ave 10,Cheng San
54591,Serangoon,103.8617739,1.375306667,Opp Blk 5060,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54599,Serangoon,103.8618014,1.374894722,Blk 5056,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54601,Ang Mo Kio,103.8551458,1.359421389,Townsville Pr Sch,Ang Mo Kio Ave 10,Chong Boon
54609,Ang Mo Kio,103.8552925,1.359357778,Opp Townsville Pr Sch,Ang Mo Kio Ave 10,Chong Boon
54611,Ang Mo Kio,103.8405742,1.364894705,BLK 220,Ang Mo Kio Ave 1,Shangri-La
54619,Bishan,103.8405029,1.364671684,OPP BLK 220,Ang Mo Kio Ave 1,Upper Thomson
54621,Ang Mo Kio,103.8377307,1.365953312,BLK 223,Ang Mo Kio Ave 1,Shangri-La
54629,Bishan,103.8380167,1.36558807,OPP BLK 223,Ang Mo Kio Ave 1,Upper Thomson
54631,Serangoon,103.8669752,1.377021667,Bef Ang Mo Kio Ind Pk 2A,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54641,Serangoon,103.8646091,1.375739674,Sing Ind Cplx,Ang Mo Kio Ind Pk 2,Serangoon North Ind Estate
54651,Serangoon,103.8655186,1.378542757,Opp Techplace 2,Ang Mo Kio Ave 5,Seletar Hills
54659,Serangoon,103.8668627,1.37834008,Techplace 2,Ang Mo Kio Ave 5,Serangoon North Ind Estate
55009,Ang Mo Kio,103.847577,1.385898311,Ang Mo Kio Depot,Ang Mo Kio St 63,Yio Chu Kang
55011,Ang Mo Kio,103.8357043,1.382261657,Opp The Calrose,Yio Chu Kang Rd,Tagore
55019,Ang Mo Kio,103.8361694,1.382283056,The Calrose,Yio Chu Kang Rd,Yio Chu Kang West
55021,Ang Mo Kio,103.8387271,1.385701178,OPP SEASONS PK,Yio Chu Kang Rd,Tagore
55029,Ang Mo Kio,103.8391711,1.385651937,SEASONS PK,Yio Chu Kang Rd,Yio Chu Kang West
55031,Ang Mo Kio,103.8436033,1.389447742,Opp NCS Hub,Yio Chu Kang Rd,Yio Chu Kang North
55039,Ang Mo Kio,103.8438314,1.389157323,NCS Hub,Yio Chu Kang Rd,Yio Chu Kang
55041,Ang Mo Kio,103.846028,1.391224067,Opp Ue Bizhub Ctrl,Yio Chu Kang Rd,Yio Chu Kang North
55049,Ang Mo Kio,103.8465928,1.391105477,Ue Bizhub Ctrl,Yio Chu Kang Rd,Yio Chu Kang
55051,Ang Mo Kio,103.8489624,1.392399801,Opp ST Electronics,Yio Chu Kang Rd,Yio Chu Kang North
55059,Ang Mo Kio,103.8490952,1.392082265,ST Electronics,Yio Chu Kang Rd,Yio Chu Kang
55071,Ang Mo Kio,103.8526183,1.392462741,Bef KLC Intl Inst,Yio Chu Kang Rd,Yio Chu Kang North
55079,Ang Mo Kio,103.853368,1.391952167,Aft KLC Intl Inst,Yio Chu Kang Rd,Yio Chu Kang East
55081,Ang Mo Kio,103.8559733,1.391771334,Opp Sunrise Gdns,Yio Chu Kang Rd,Yio Chu Kang North
55089,Ang Mo Kio,103.856304,1.391294037,Aft Sunrise Gdns,Yio Chu Kang Rd,Yio Chu Kang East
55101,Sengkang,103.8596792,1.390940142,Opp Serenity Pk,Yio Chu Kang Rd,Sengkang West
55109,Serangoon,103.8599335,1.390494473,Serenity Pk,Yio Chu Kang Rd,Seletar Hills
55111,Ang Mo Kio,103.8377737,1.376955563,Blk 180,Ang Mo Kio Ave 5,Kebun Bahru
55119,Ang Mo Kio,103.8378471,1.377285307,Blk 617,Ang Mo Kio Ave 5,Yio Chu Kang West
55121,Ang Mo Kio,103.8351978,1.379431389,Opp Blk 604,Ang Mo Kio Ave 5,Sembawang Hills
55129,Ang Mo Kio,103.8354994,1.37955302,Blk 604,Ang Mo Kio Ave 5,Yio Chu Kang West
55131,Ang Mo Kio,103.8396597,1.37986282,BLK 612,Ang Mo Kio Ave 4,Yio Chu Kang West
55139,Ang Mo Kio,103.8400749,1.378940116,BLK 641,Ang Mo Kio Ave 4,Yio Chu Kang West
55141,Ang Mo Kio,103.8390206,1.381513056,OPP BLK 622,Ang Mo Kio Ave 4,Yio Chu Kang West
55149,Ang Mo Kio,103.8392681,1.381476389,BLK 622,Ang Mo Kio Ave 4,Yio Chu Kang West
55151,Ang Mo Kio,103.8403312,1.383394401,Ang Mo Kio Comm Hosp,Ang Mo Kio Ave 9,Yio Chu Kang West
55159,Ang Mo Kio,103.84065,1.383362,Opp Ang Mo Kio Comm Hosp,Ang Mo Kio Ave 9,Yio Chu Kang West
55169,Ang Mo Kio,103.8410023,1.381236392,Opp Yio Chu Kang Cc,Ang Mo Kio St 61,Yio Chu Kang West
55171,Ang Mo Kio,103.8422978,1.385643889,CASTLE GREEN,Ang Mo Kio Ave 6,Yio Chu Kang West
55179,Ang Mo Kio,103.8425943,1.385731799,OPP CASTLE GREEN,Ang Mo Kio Ave 6,Yio Chu Kang
55181,Ang Mo Kio,103.8438923,1.381432514,Opp Yio Chu Kang Stn,Ang Mo Kio Ave 6,Yio Chu Kang West
55189,Ang Mo Kio,103.843613,1.382955,Yio Chu Kang Stn,Ang Mo Kio Ave 6,Yio Chu Kang
55199,Ang Mo Kio,103.8426632,1.379524768,Blk 645,Ang Mo Kio St 61,Yio Chu Kang West
55201,Ang Mo Kio,103.8443777,1.37859114,Aft Blk 648,Ang Mo Kio Ave 6,Yio Chu Kang West
55209,Ang Mo Kio,103.8446844,1.378631667,Opp Blk 646,Ang Mo Kio Ave 6,Yio Chu Kang
55211,Ang Mo Kio,103.8455676,1.386037595,Aft Ang Mo Kio Fire Stn,Ang Mo Kio St 62,Yio Chu Kang
55219,Ang Mo Kio,103.8459306,1.385607252,Bef Ang Mo Kio Ave 9,Ang Mo Kio St 62,Yio Chu Kang
55221,Ang Mo Kio,103.8462112,1.387790028,Opp SMRT Buses AMK Depot,Ang Mo Kio St 64,Yio Chu Kang
