BusStopCode,Direction,Distance,Operator,ServiceNo,StopSequence
28301,1,0.3,TTS,78,2
28431,1,0.6,TTS,78,3
28249,1,0.9,TTS,78,4
28239,1,1.4,TTS,78,5
28229,1,2,TTS,78,6
20269,1,2.4,TTS,78,7
20259,1,2.6,TTS,78,8
20161,1,3,TTS,78,9
20171,1,3.3,TTS,78,10
20121,1,3.6,TTS,78,11
29039,1,4,TTS,78,12
29029,1,4.5,TTS,78,13
29019,1,5.1,TTS,78,14
29041,1,5.5,TTS,78,15
29121,1,5.9,TTS,78,16
29051,1,6.4,TTS,78,17
29119,1,7.1,TTS,78,18
29109,1,7.6,TTS,78,19
29099,1,7.8,TTS,78,20
29089,1,8.1,TTS,78,21
29139,1,8.4,TTS,78,22
29149,1,8.7,TTS,78,23
20299,1,10.7,TTS,78,24
17079,1,10.9,TTS,78,25
17069,1,11.2,TTS,78,26
17251,1,12.1,TTS,78,27
17161,1,12.3,TTS,78,28
17171,1,12.7,TTS,78,29
17239,1,13.5,TTS,78,30
17259,1,13.9,TTS,78,31
17061,1,14.8,TTS,78,32
17071,1,15,TTS,78,33
20291,1,15.4,TTS,78,34
29071,1,16.5,TTS,78,35
29081,1,16.8,TTS,78,36
29091,1,17.1,TTS,78,37
29101,1,17.4,TTS,78,38
29111,1,17.8,TTS,78,39
29069,1,18.2,TTS,78,40
29059,1,18.7,TTS,78,41
29129,1,19.1,TTS,78,42
29049,1,19.5,TTS,78,43
29011,1,20.1,TTS,78,44
29021,1,20.6,TTS,78,45
29031,1,21,TTS,78,46
20129,1,21.6,TTS,78,47
20179,1,21.8,TTS,78,48
20169,1,22.2,TTS,78,49
20251,1,22.4,TTS,78,50
20261,1,22.6,TTS,78,51
20271,1,23,TTS,78,52
28221,1,23.3,TTS,78,53
28231,1,23.6,TTS,78,54
28241,1,24,TTS,78,55
28439,1,24.4,TTS,78,56
28009,1,24.9,TTS,78,57
28009,1,0,TTS,78A,1
28301,1,0.3,TTS,78A,2
28431,1,0.6,TTS,78A,3
28249,1,0.9,TTS,78A,4
28239,1,1.4,TTS,78A,5
28229,1,2,TTS,78A,6
20269,1,2.4,TTS,78A,7
20259,1,2.6,TTS,78A,8
20161,1,3,TTS,78A,9
20171,1,3.3,TTS,78A,10
20121,1,3.6,TTS,78A,11
29039,1,4,TTS,78A,12
29029,1,4.5,TTS,78A,13
29019,1,5.1,TTS,78A,14
29041,1,5.5,TTS,78A,15
29121,1,5.9,TTS,78A,16
28009,1,0,TTS,79,1
28301,1,0.3,TTS,79,2
28431,1,0.6,TTS,79,3
28249,1,0.9,TTS,79,4
28239,1,1.4,TTS,79,5
28229,1,2,TTS,79,6
20269,1,2.4,TTS,79,7
20201,1,2.8,TTS,79,8
20211,1,3,TTS,79,9
20231,1,3.4,TTS,79,10
20121,1,3.9,TTS,79,11
29039,1,4.3,TTS,79,12
29029,1,4.8,TTS,79,13
21059,1,5.6,TTS,79,14
21079,1,6.4,TTS,79,15
21141,1,6.9,TTS,79,16
21151,1,7.1,TTS,79,17
21041,1,7.5,TTS,79,18
21171,1,8.1,TTS,79,19
21181,1,8.6,TTS,79,20
21549,1,9,TTS,79,21
21539,1,9.4,TTS,79,22
21529,1,9.8,TTS,79,23
21519,1,10.2,TTS,79,24
21261,1,10.5,TTS,79,25
21259,1,10.8,TTS,79,26
21351,1,11.2,TTS,79,27
22009,1,12.3,TTS,79,28
21359,1,13.4,TTS,79,29
21251,1,13.7,TTS,79,30
21269,1,14,TTS,79,31
21511,1,14.3,TTS,79,32
21521,1,14.7,TTS,79,33
21531,1,15.1,TTS,79,34
21541,1,15.6,TTS,79,35
21189,1,15.9,TTS,79,36
21179,1,16.4,TTS,79,37
21049,1,17,TTS,79,38
21159,1,17.3,TTS,79,39
21149,1,17.6,TTS,79,40
21071,1,18,TTS,79,41
21051,1,18.9,TTS,79,42
29021,1,19.4,TTS,79,43
29031,1,19.8,TTS,79,44
20129,1,20.4,TTS,79,45
20239,1,20.8,TTS,79,46
20219,1,21,TTS,79,47
20209,1,21.4,TTS,79,48
20261,1,21.7,TTS,79,49
20271,1,22.1,TTS,79,50
28221,1,22.4,TTS,79,51
28231,1,22.7,TTS,79,52
28241,1,23.1,TTS,79,53
28439,1,23.5,TTS,79,54
28009,1,24,TTS,79,55
28009,1,0,TTS,79A,1
28301,1,0.3,TTS,79A,2
28431,1,0.6,TTS,79A,3
28249,1,0.9,TTS,79A,4
28239,1,1.4,TTS,79A,5
28229,1,2,TTS,79A,6
20269,1,2.4,TTS,79A,7
20201,1,2.8,TTS,79A,8
20211,1,3,TTS,79A,9
20231,1,3.4,TTS,79A,10
20121,1,3.9,TTS,79A,11
29039,1,4.3,TTS,79A,12
29029,1,4.8,TTS,79A,13
21059,1,5.6,TTS,79A,14
21079,1,6.4,TTS,79A,15
21141,1,6.9,TTS,79A,16
21151,1,7.1,TTS,79A,17
21041,1,7.5,TTS,79A,18
21171,1,8.1,TTS,79A,19
21181,1,8.6,TTS,79A,20
21549,1,9,TTS,79A,21
21539,1,9.4,TTS,79A,22
21529,1,9.8,TTS,79A,23
21519,1,10.2,TTS,79A,24
21261,1,10.5,TTS,79A,25
21259,1,10.8,TTS,79A,26
21351,1,11.2,TTS,79A,27
22009,1,12.3,TTS,79A,28
84009,1,0,SBST,7A,1
84029,1,0.7,SBST,7A,2
84019,1,1,SBST,7A,3
83099,1,1.5,SBST,7A,4
83079,1,1.9,SBST,7A,5
83059,1,2.3,SBST,7A,6
83049,1,2.5,SBST,7A,7
83029,1,2.9,SBST,7A,8
82069,1,3.3,SBST,7A,9
82049,1,3.8,SBST,7A,10
82029,1,4.2,SBST,7A,11
82109,1,4.5,SBST,7A,12
81131,1,4.7,SBST,7A,13
81141,1,5.1,SBST,7A,14
81151,1,5.4,SBST,7A,15
81161,1,6,SBST,7A,16
80259,1,6.4,SBST,7A,17
80111,1,7.1,SBST,7A,18
80049,1,7.5,SBST,7A,19
80039,1,7.7,SBST,7A,20
80029,1,8.2,SBST,7A,21
1339,1,8.7,SBST,7A,22
1329,1,9.1,SBST,7A,23
1229,1,9.6,SBST,7A,24
1139,1,10,SBST,7A,25
1039,1,10.3,SBST,7A,26
1029,1,10.5,SBST,7A,27
4111,1,11,SBST,7A,28
4121,1,11.4,SBST,7A,29
8041,1,11.7,SBST,7A,30
8031,1,12,SBST,7A,31
8111,1,12.5,SBST,7A,32
8121,1,12.8,SBST,7A,33
9059,1,13.1,SBST,7A,34
9022,1,13.6,SBST,7A,35
17009,1,0,SBST,7B,1
17221,1,0.8,SBST,7B,2
12119,1,1.6,SBST,7B,3
12059,1,1.8,SBST,7B,4
12049,1,2.1,SBST,7B,5
12039,1,2.5,SBST,7B,6
12029,1,2.8,SBST,7B,7
11299,1,3.2,SBST,7B,8
11289,1,3.6,SBST,7B,9
11279,1,3.9,SBST,7B,10
11269,1,4.4,SBST,7B,11
11239,1,5.3,SBST,7B,12
11229,1,5.7,SBST,7B,13
11219,1,5.9,SBST,7B,14
11209,1,6.3,SBST,7B,15
13029,1,6.7,SBST,7B,16
13019,1,7.4,SBST,7B,17
9149,1,7.5,SBST,7B,18
9159,1,8.1,SBST,7B,19
9169,1,8.4,SBST,7B,20
9179,1,8.7,SBST,7B,21
9048,1,9.2,SBST,7B,22
9038,1,9.8,SBST,7B,23
8138,1,10.2,SBST,7B,24
8057,1,10.6,SBST,7B,25
75009,1,0,SBST,8,1
76191,1,0.5,SBST,8,2
76201,1,0.9,SBST,8,3
76211,1,1.2,SBST,8,4
76221,1,1.5,SBST,8,5
76039,1,1.8,SBST,8,6
76109,1,2.1,SBST,8,7
76099,1,2.5,SBST,8,8
76089,1,2.9,SBST,8,9
76079,1,3.3,SBST,8,10
75059,1,4,SBST,8,11
75229,1,4.4,SBST,8,12
75239,1,4.9,SBST,8,13
75249,1,5.3,SBST,8,14
75259,1,5.6,SBST,8,15
84481,1,8.1,SBST,8,16
84491,1,8.6,SBST,8,17
72079,1,9,SBST,8,18
72069,1,9.3,SBST,8,19
72029,1,9.7,SBST,8,20
71099,1,10.1,SBST,8,21
71139,1,10.5,SBST,8,22
71129,1,10.8,SBST,8,23
71149,1,11.1,SBST,8,24
71159,1,11.4,SBST,8,25
71169,1,11.7,SBST,8,26
70261,1,12.2,SBST,8,27
70271,1,12.4,SBST,8,28
70149,1,13,SBST,8,29
70139,1,13.4,SBST,8,30
70129,1,13.7,SBST,8,31
70119,1,14,SBST,8,32
70109,1,14.4,SBST,8,33
60219,1,14.8,SBST,8,34
60089,1,15.4,SBST,8,35
52089,1,16.1,SBST,8,36
52321,1,17.1,SBST,8,37
52501,1,17.4,SBST,8,38
52009,1,17.8,SBST,8,39
52009,2,0,SBST,8,1
52509,2,0.5,SBST,8,2
52329,2,0.8,SBST,8,3
52081,2,1.9,SBST,8,4
60081,2,2.6,SBST,8,5
60211,2,3.1,SBST,8,6
70101,2,3.5,SBST,8,7
70111,2,3.9,SBST,8,8
70121,2,4.4,SBST,8,9
70131,2,4.8,SBST,8,10
70279,2,5.4,SBST,8,11
70269,2,5.7,SBST,8,12
71161,2,6,SBST,8,13
71151,2,6.3,SBST,8,14
71141,2,6.6,SBST,8,15
71121,2,6.9,SBST,8,16
71131,2,7.2,SBST,8,17
71091,2,7.5,SBST,8,18
72021,2,7.9,SBST,8,19
72061,2,8.4,SBST,8,20
72071,2,8.6,SBST,8,21
84499,2,9.1,SBST,8,22
84489,2,9.7,SBST,8,23
75251,2,12,SBST,8,24
75241,2,12.3,SBST,8,25
75231,2,12.7,SBST,8,26
75221,2,13.1,SBST,8,27
75051,2,13.6,SBST,8,28
76071,2,14.3,SBST,8,29
76081,2,14.8,SBST,8,30
76091,2,15.2,SBST,8,31
76101,2,15.6,SBST,8,32
76031,2,15.8,SBST,8,33
76229,2,16.1,SBST,8,34
76219,2,16.4,SBST,8,35
76209,2,16.8,SBST,8,36
76199,2,17.1,SBST,8,37
75009,2,17.4,SBST,8,38
67009,1,0,SBST,80,1
67191,1,0.4,SBST,80,2
67171,1,0.8,SBST,80,3
65029,1,1.3,SBST,80,4
65019,1,1.8,SBST,80,5
64029,1,2.2,SBST,80,6
64429,1,2.6,SBST,80,7
64381,1,3.1,SBST,80,8
64549,1,3.6,SBST,80,9
64019,1,4.2,SBST,80,10
63069,1,4.5,SBST,80,11
63059,1,4.8,SBST,80,12
63049,1,5.2,SBST,80,13
63039,1,5.6,SBST,80,14
63029,1,6.1,SBST,80,15
63019,1,6.7,SBST,80,16
62059,1,7.1,SBST,80,17
62049,1,7.5,SBST,80,18
62039,1,7.7,SBST,80,19
62029,1,8.1,SBST,80,20
62019,1,8.3,SBST,80,21
70309,1,8.6,SBST,80,22
70299,1,8.8,SBST,80,23
70289,1,9.1,SBST,80,24
70279,1,9.6,SBST,80,25
70269,1,9.9,SBST,80,26
70259,1,10.4,SBST,80,27
81229,1,11.1,SBST,80,28
81219,1,11.5,SBST,80,29
81209,1,11.8,SBST,80,30
81089,1,12.3,SBST,80,31
80089,1,12.8,SBST,80,32
80069,1,13.2,SBST,80,33
80049,1,13.7,SBST,80,34
80039,1,13.9,SBST,80,35
80029,1,14.4,SBST,80,36
1339,1,14.9,SBST,80,37
1329,1,15.3,SBST,80,38
1229,1,15.8,SBST,80,39
1139,1,16.2,SBST,80,40
1039,1,16.5,SBST,80,41
1029,1,16.7,SBST,80,42
4168,1,17.3,SBST,80,43
4249,1,17.5,SBST,80,44
5029,1,17.9,SBST,80,45
5199,1,18.3,SBST,80,46
5269,1,18.8,SBST,80,47
5429,1,19.2,SBST,80,48
5419,1,19.5,SBST,80,49
5431,1,19.7,SBST,80,50
5649,1,20,SBST,80,51
14061,1,20.3,SBST,80,52
14071,1,20.8,SBST,80,53
14081,1,21.2,SBST,80,54
14101,1,21.6,SBST,80,55
14141,1,22.4,SBST,80,56
14009,1,23.1,SBST,80,57
14009,2,0,SBST,80,1
14129,2,0.4,SBST,80,2
14119,2,0.7,SBST,80,3
14109,2,1.4,SBST,80,4
14089,2,1.8,SBST,80,5
14069,2,2.6,SBST,80,6
5631,2,3.1,SBST,80,7
5629,2,3.3,SBST,80,8
5651,2,3.5,SBST,80,9
5411,2,3.7,SBST,80,10
5421,2,4,SBST,80,11
5271,2,4.2,SBST,80,12
5241,2,4.6,SBST,80,13
5013,2,5.1,SBST,80,14
5023,2,5.5,SBST,80,15
4222,2,5.8,SBST,80,16
4142,2,6.3,SBST,80,17
1012,2,6.8,SBST,80,18
1112,2,7.3,SBST,80,19
1121,2,7.9,SBST,80,20
1211,2,8.2,SBST,80,21
1311,2,8.5,SBST,80,22
80011,2,9.1,SBST,80,23
80031,2,9.6,SBST,80,24
80051,2,9.9,SBST,80,25
80071,2,10.3,SBST,80,26
80091,2,10.8,SBST,80,27
81081,2,11,SBST,80,28
81201,2,11.4,SBST,80,29
81211,2,11.8,SBST,80,30
81221,2,12.2,SBST,80,31
81109,2,12.4,SBST,80,32
70251,2,12.9,SBST,80,33
70261,2,13.3,SBST,80,34
70271,2,13.5,SBST,80,35
70281,2,14.1,SBST,80,36
70291,2,14.4,SBST,80,37
70301,2,14.7,SBST,80,38
62011,2,15,SBST,80,39
62021,2,15.2,SBST,80,40
62031,2,15.4,SBST,80,41
62041,2,15.8,SBST,80,42
62051,2,16.3,SBST,80,43
63011,2,16.8,SBST,80,44
63021,2,17.3,SBST,80,45
63031,2,17.9,SBST,80,46
63041,2,18.2,SBST,80,47
63051,2,18.4,SBST,80,48
63061,2,18.7,SBST,80,49
64011,2,18.9,SBST,80,50
64541,2,19.5,SBST,80,51
64389,2,20.1,SBST,80,52
64421,2,20.6,SBST,80,53
64021,2,21,SBST,80,54
65011,2,21.4,SBST,80,55
65021,2,21.8,SBST,80,56
67179,2,22.5,SBST,80,57
67199,2,22.8,SBST,80,58
67009,2,23.2,SBST,80,59
59009,1,0,SBST,800,1
59169,1,0.7,SBST,800,2
59179,1,1.1,SBST,800,3
59241,1,1.4,SBST,800,4
59231,1,1.7,SBST,800,5
59251,1,2.2,SBST,800,6
59261,1,2.5,SBST,800,7
59271,1,2.9,SBST,800,8
57129,1,3.3,SBST,800,9
57119,1,3.6,SBST,800,10
57089,1,4,SBST,800,11
59511,1,4.5,SBST,800,12
59309,1,4.9,SBST,800,13
59139,1,5.3,SBST,800,14
59129,1,5.7,SBST,800,15
59109,1,6.1,SBST,800,16
59239,1,6.5,SBST,800,17
59249,1,6.8,SBST,800,18
59171,1,7.1,SBST,800,19
59161,1,7.5,SBST,800,20
59072,1,7.9,SBST,800,21
59009,1,8.2,SBST,800,22
59009,1,0,SBST,803,1
59169,1,0.7,SBST,803,2
59179,1,1.1,SBST,803,3
59389,1,1.4,SBST,803,4
59641,1,1.9,SBST,803,5
59621,1,2.5,SBST,803,6
59181,1,2.8,SBST,803,7
59171,1,3.1,SBST,803,8
59161,1,3.5,SBST,803,9
59072,1,3.9,SBST,803,10
59009,1,4.2,SBST,803,11
59009,1,0,SBST,804,1
59091,1,0.6,SBST,804,2
59239,1,1.2,SBST,804,3
59249,1,1.5,SBST,804,4
59389,1,1.9,SBST,804,5
59399,1,2.4,SBST,804,6
59409,1,2.8,SBST,804,7
59419,1,3,SBST,804,8
59639,1,3.3,SBST,804,9
59579,1,3.6,SBST,804,10
59581,1,3.9,SBST,804,11
59471,1,4.4,SBST,804,12
59461,1,5,SBST,804,13
59411,1,5.4,SBST,804,14
59401,1,5.6,SBST,804,15
59391,1,6,SBST,804,16
59381,1,6.4,SBST,804,17
59241,1,6.8,SBST,804,18
59231,1,7.1,SBST,804,19
59099,1,7.6,SBST,804,20
59073,1,8.1,SBST,804,21
59009,1,8.4,SBST,804,22
59009,1,0,SBST,805,1
59069,1,0.2,SBST,805,2
59341,1,1,SBST,805,3
59289,1,1.5,SBST,805,4
59299,1,1.8,SBST,805,5
59449,1,2.2,SBST,805,6
59731,1,2.7,SBST,805,7
59741,1,3.1,SBST,805,8
59751,1,3.4,SBST,805,9
59589,1,3.8,SBST,805,10
59761,1,4,SBST,805,11
59719,1,4.2,SBST,805,12
59291,1,4.5,SBST,805,13
59281,1,5,SBST,805,14
59349,1,5.4,SBST,805,15
58991,1,6,SBST,805,16
59009,1,6.5,SBST,805,17
59009,1,0,SBST,806,1
59169,1,0.7,SBST,806,2
59359,1,1.1,SBST,806,3
59651,1,1.3,SBST,806,4
59451,1,1.6,SBST,806,5
59469,1,2.1,SBST,806,6
59591,1,2.7,SBST,806,7
59601,1,3.1,SBST,806,8
59649,1,3.7,SBST,806,9
59399,1,3.9,SBST,806,10
59409,1,4.3,SBST,806,11
59419,1,4.5,SBST,806,12
59459,1,5,SBST,806,13
59351,1,5.4,SBST,806,14
59161,1,5.8,SBST,806,15
59072,1,6.2,SBST,806,16
59009,1,6.5,SBST,806,17
59009,1,0,SBST,807,1
59169,1,0.7,SBST,807,2
59179,1,1.1,SBST,807,3
59389,1,1.4,SBST,807,4
59399,1,1.9,SBST,807,5
59409,1,2.3,SBST,807,6
59419,1,2.5,SBST,807,7
59639,1,2.8,SBST,807,8
59579,1,3.1,SBST,807,9
59761,1,3.3,SBST,807,10
59719,1,3.5,SBST,807,11
59439,1,3.9,SBST,807,12
59429,1,4.3,SBST,807,13
59569,1,4.6,SBST,807,14
59329,1,4.8,SBST,807,15
59089,1,5.3,SBST,807,16
59319,1,5.5,SBST,807,17
59309,1,5.8,SBST,807,18
59111,1,6.2,SBST,807,19
57089,1,6.7,SBST,807,20
59511,1,7.2,SBST,807,21
59311,1,7.7,SBST,807,22
59081,1,8,SBST,807,23
59321,1,8.4,SBST,807,24
59561,1,8.6,SBST,807,25
59421,1,8.9,SBST,807,26
59431,1,9.2,SBST,807,27
59711,1,9.8,SBST,807,28
59571,1,10.1,SBST,807,29
59631,1,10.4,SBST,807,30
59411,1,10.7,SBST,807,31
59401,1,10.9,SBST,807,32
59391,1,11.3,SBST,807,33
59381,1,11.7,SBST,807,34
59171,1,12,SBST,807,35
59161,1,12.4,SBST,807,36
59072,1,12.8,SBST,807,37
59009,1,13.1,SBST,807,38
59009,1,0,SBST,807A,1
59169,1,0.7,SBST,807A,2
59179,1,1.1,SBST,807A,3
59389,1,1.4,SBST,807A,4
59399,1,1.9,SBST,807A,5
59409,1,2.3,SBST,807A,6
59419,1,2.5,SBST,807A,7
59639,1,2.8,SBST,807A,8
59579,1,3.1,SBST,807A,9
59761,1,3.3,SBST,807A,10
59719,1,3.5,SBST,807A,11
59439,1,3.9,SBST,807A,12
59429,1,4.3,SBST,807A,13
59569,1,4.6,SBST,807A,14
67009,1,0,SBST,80A,1
67191,1,0.4,SBST,80A,2
67171,1,0.8,SBST,80A,3
65029,1,1.3,SBST,80A,4
65019,1,1.8,SBST,80A,5
64029,1,2.2,SBST,80A,6
64429,1,2.6,SBST,80A,7
64381,1,3.1,SBST,80A,8
64549,1,3.6,SBST,80A,9
64019,1,4.2,SBST,80A,10
63069,1,4.5,SBST,80A,11
63059,1,4.8,SBST,80A,12
63049,1,5.2,SBST,80A,13
63039,1,5.6,SBST,80A,14
63029,1,6.1,SBST,80A,15
63019,1,6.7,SBST,80A,16
62059,1,7.1,SBST,80A,17
62049,1,7.5,SBST,80A,18
62039,1,7.7,SBST,80A,19
62029,1,8.1,SBST,80A,20
62019,1,8.3,SBST,80A,21
70309,1,8.6,SBST,80A,22
70299,1,8.8,SBST,80A,23
70289,1,9.1,SBST,80A,24
70279,1,9.6,SBST,80A,25
70269,1,9.9,SBST,80A,26
70259,1,10.4,SBST,80A,27
81229,1,11.1,SBST,80A,28
81219,1,11.5,SBST,80A,29
81209,1,11.8,SBST,80A,30
81089,1,12.3,SBST,80A,31
75009,1,0,SBST,81,1
76191,1,0.5,SBST,81,2
76201,1,0.9,SBST,81,3
76211,1,1.2,SBST,81,4
76221,1,1.5,SBST,81,5
76231,1,1.9,SBST,81,6
76241,1,2.2,SBST,81,7
98011,1,2.8,SBST,81,8
98091,1,3.1,SBST,81,9
78051,1,3.5,SBST,81,10
78061,1,3.9,SBST,81,11
77051,1,4.3,SBST,81,12
77041,1,4.7,SBST,81,13
77031,1,5.1,SBST,81,14
77021,1,5.4,SBST,81,15
77011,1,5.8,SBST,81,16
77241,1,6.1,SBST,81,17
77231,1,6.4,SBST,81,18
77281,1,6.7,SBST,81,19
77331,1,7.1,SBST,81,20
64229,1,12.1,SBST,81,23
64219,1,12.5,SBST,81,24
64209,1,12.9,SBST,81,25
63241,1,13.4,SBST,81,26
63059,1,13.8,SBST,81,27
63049,1,14.2,SBST,81,28
63039,1,14.6,SBST,81,29
63029,1,15.1,SBST,81,30
63019,1,15.7,SBST,81,31
62149,1,16,SBST,81,32
66351,1,16.4,SBST,81,33
66371,1,16.8,SBST,81,34
63149,1,17.2,SBST,81,35
63011,1,17.8,SBST,81,36
63021,1,18.3,SBST,81,37
63031,1,18.9,SBST,81,38
63041,1,19.2,SBST,81,39
63051,1,19.4,SBST,81,40
63249,1,19.9,SBST,81,41
64201,1,20.3,SBST,81,42
64211,1,20.6,SBST,81,43
64221,1,21.1,SBST,81,44
64131,1,21.4,SBST,81,45
77339,1,26.7,SBST,81,48
77289,1,27.2,SBST,81,49
77239,1,27.5,SBST,81,50
77249,1,27.8,SBST,81,51
78049,1,28.1,SBST,81,52
77019,1,28.3,SBST,81,53
77029,1,28.7,SBST,81,54
77039,1,29.1,SBST,81,55
77049,1,29.5,SBST,81,56
77059,1,29.9,SBST,81,57
78069,1,30.2,SBST,81,58
78059,1,30.6,SBST,81,59
98099,1,31,SBST,81,60
98019,1,31.4,SBST,81,61
76249,1,32,SBST,81,62
76239,1,32.3,SBST,81,63
76229,1,32.7,SBST,81,64
76219,1,33,SBST,81,65
76209,1,33.4,SBST,81,66
76199,1,33.7,SBST,81,67
75009,1,34,SBST,81,68
59009,1,0,SBST,811,1
59169,1,0.7,SBST,811,2
59179,1,1.1,SBST,811,3
59189,1,1.4,SBST,811,4
59199,1,1.7,SBST,811,5
59209,1,2,SBST,811,6
59211,1,2.4,SBST,811,7
59221,1,2.8,SBST,811,8
59261,1,3.2,SBST,811,9
59271,1,3.6,SBST,811,10
57129,1,4,SBST,811,11
57119,1,4.3,SBST,811,12
59119,1,4.5,SBST,811,13
59149,1,5,SBST,811,14
59159,1,5.3,SBST,811,15
59091,1,5.5,SBST,811,16
59251,1,6.1,SBST,811,17
59229,1,6.5,SBST,811,18
59219,1,6.9,SBST,811,19
59201,1,7.4,SBST,811,20
59191,1,7.7,SBST,811,21
59181,1,8.1,SBST,811,22
59171,1,8.4,SBST,811,23
59161,1,8.8,SBST,811,24
59072,1,9.2,SBST,811,25
59008,1,9.5,SBST,811,26
59008,1,9.5,SBST,811,27
59069,1,9.7,SBST,811,28
59339,1,10.3,SBST,811,29
59321,1,10.9,SBST,811,30
59561,1,11.1,SBST,811,31
59421,1,11.4,SBST,811,32
59431,1,11.7,SBST,811,33
59449,1,12.3,SBST,811,34
59481,1,12.7,SBST,811,35
59499,1,13.1,SBST,811,36
59501,1,13.6,SBST,811,37
59441,1,14,SBST,811,38
59439,1,14.5,SBST,811,39
59429,1,14.9,SBST,811,40
59569,1,15.2,SBST,811,41
59329,1,15.4,SBST,811,42
59331,1,15.9,SBST,811,43
58991,1,16.3,SBST,811,44
59009,1,16.8,SBST,811,45
59009,1,0,SBST,811A,1
59169,1,0.7,SBST,811A,2
59179,1,1.1,SBST,811A,3
59189,1,1.4,SBST,811A,4
59199,1,1.7,SBST,811A,5
59209,1,2,SBST,811A,6
59211,1,2.4,SBST,811A,7
59221,1,2.8,SBST,811A,8
59261,1,3.2,SBST,811A,9
59271,1,3.6,SBST,811A,10
57129,1,4,SBST,811A,11
57119,1,4.3,SBST,811A,12
59119,1,4.5,SBST,811A,13
59149,1,5,SBST,811A,14
59159,1,5.3,SBST,811A,15
59009,1,0,SBST,812,1
59169,1,0.7,SBST,812,2
59359,1,1.1,SBST,812,3
59709,1,1.4,SBST,812,4
59349,1,1.7,SBST,812,5
59369,1,2,SBST,812,6
59379,1,2.4,SBST,812,7
59291,1,2.9,SBST,812,8
59281,1,3.4,SBST,812,9
59701,1,3.7,SBST,812,10
59351,1,4.1,SBST,812,11
59161,1,4.5,SBST,812,12
59072,1,4.9,SBST,812,13
59008,1,5.2,SBST,812,14
59008,1,5.2,SBST,812,15
59091,1,5.8,SBST,812,16
59101,1,6.4,SBST,812,17
59121,1,6.8,SBST,812,18
59131,1,7.1,SBST,812,19
59301,1,7.5,SBST,812,20
59311,1,7.8,SBST,812,21
59081,1,8.1,SBST,812,22
59321,1,8.5,SBST,812,23
59561,1,8.7,SBST,812,24
59051,1,9,SBST,812,25
59339,1,9.5,SBST,812,26
59089,1,9.9,SBST,812,27
59319,1,10.1,SBST,812,28
59309,1,10.4,SBST,812,29
59139,1,10.8,SBST,812,30
59129,1,11.2,SBST,812,31
59109,1,11.6,SBST,812,32
59099,1,12,SBST,812,33
59073,1,12.5,SBST,812,34
59009,1,12.8,SBST,812,35
65009,1,0,GAS,82,1
65201,1,0.5,GAS,82,2
65079,1,0.8,GAS,82,3
65069,1,1.3,GAS,82,4
65059,1,1.6,GAS,82,5
65049,1,2,GAS,82,6
65039,1,2.3,GAS,82,7
65029,1,2.6,GAS,82,8
65019,1,3.1,GAS,82,9
64029,1,3.5,GAS,82,10
64429,1,3.9,GAS,82,11
64381,1,4.4,GAS,82,12
64391,1,4.7,GAS,82,13
63351,1,5,GAS,82,14
63341,1,5.4,GAS,82,15
63059,1,5.9,GAS,82,16
63049,1,6.3,GAS,82,17
63039,1,6.7,GAS,82,18
63029,1,7.2,GAS,82,19
63019,1,7.8,GAS,82,20
62149,1,8.1,GAS,82,21
66351,1,8.5,GAS,82,22
66371,1,8.9,GAS,82,23
63149,1,9.3,GAS,82,24
63011,1,9.9,GAS,82,25
63021,1,10.4,GAS,82,26
63031,1,11,GAS,82,27
63041,1,11.3,GAS,82,28
63051,1,11.5,GAS,82,29
63349,1,12,GAS,82,30
63359,1,12.5,GAS,82,31
64399,1,12.8,GAS,82,32
64389,1,13.2,GAS,82,33
64421,1,13.7,GAS,82,34
64021,1,14.1,GAS,82,35
65011,1,14.5,GAS,82,36
65021,1,14.9,GAS,82,37
65031,1,15.3,GAS,82,38
65041,1,15.6,GAS,82,39
65061,1,16.2,GAS,82,40
65071,1,16.7,GAS,82,41
65209,1,17,GAS,82,42
65009,1,17.5,GAS,82,43
55509,1,0,SMRT,825,1
55171,1,0.5,SMRT,825,2
55029,1,1,SMRT,825,3
55349,1,1.4,SMRT,825,4
55339,1,1.7,SMRT,825,5
55351,1,2.1,SMRT,825,6
55371,1,2.7,SMRT,825,7
55381,1,3,SMRT,825,8
55361,1,3.3,SMRT,825,9
55331,1,3.7,SMRT,825,10
55341,1,4,SMRT,825,11
55021,1,4.3,SMRT,825,12
55179,1,4.9,SMRT,825,13
55189,1,5.3,SMRT,825,14
55509,1,5.7,SMRT,825,15
65009,1,0,GAS,83,1
65221,1,0.6,GAS,83,2
65281,1,0.9,GAS,83,3
65271,1,1.4,GAS,83,4
65261,1,2,GAS,83,5
65239,1,2.5,GAS,83,6
65179,1,3.1,GAS,83,7
65169,1,3.5,GAS,83,8
65159,1,4,GAS,83,9
65079,1,4.3,GAS,83,10
65069,1,4.8,GAS,83,11
67251,1,5.1,GAS,83,12
67431,1,5.4,GAS,83,13
67411,1,5.8,GAS,83,14
67441,1,6.1,GAS,83,15
67009,1,6.8,GAS,83,16
67449,1,7.6,GAS,83,17
67419,1,7.9,GAS,83,18
67439,1,8.4,GAS,83,19
67259,1,8.7,GAS,83,20
65061,1,8.9,GAS,83,21
65071,1,9.4,GAS,83,22
65151,1,9.8,GAS,83,23
65161,1,10.1,GAS,83,24
65171,1,10.6,GAS,83,25
